ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002.0,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,6,4622.0,545.0,41.6,Martes,06/21/2022 05:15:00 PM,6.45
88.0,ARCHIPIÉLAGO DE SAN ANDRÉS,88564,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,6,1056205.0,261734.0,1983.3,Miércoles,06/29/2022 09:15:00 PM,24.0
88.0,ARCHIPIÉLAGO DE SAN ANDRÉS,88001,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,6,16330600.0,4428871.0,29697.1,Miércoles,06/08/2022 03:30:00 PM,24.0
13.0,BOLÍVAR,13001,CARTAGENA,13001037.0,ISLA FUERTE (CARTAGENA - BOLÍVAR),2022,6,52039.0,24778.0,179.3,Jueves,06/23/2022 11:00:00 PM,12.68
13.0,BOLÍVAR,13001,CARTAGENA,13001037.0,ISLA MÚCURA (CARTAGENA - BOLÍVAR),2022,6,6662.0,2473.0,23.7,Jueves,06/23/2022 10:00:00 PM,13.98
13.0,BOLÍVAR,13001,CARTAGENA,13001037.0,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2022,6,12585.0,3947.0,38.4,Miércoles,06/29/2022 09:30:00 PM,13.73
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002.0,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,6,13567.0,4441.0,41.8,Lunes,06/27/2022 07:30:00 PM,18.15
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002.0,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,6,5878.0,2779.0,37.9,Domingo,06/05/2022 10:30:00 AM,6.63
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001.0,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,6,16113.0,8181.0,87.8,Viernes,06/03/2022 06:45:00 PM,8.07
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001.0,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,6,3731.0,1864.0,41.6,Jueves,06/09/2022 06:45:00 PM,4.27
85.0,CASANARE,85430,TRINIDAD,85430001.0,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2022,6,13194.0,7595.0,94.2,Martes,06/28/2022 06:30:00 PM,6.2
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,CHACÓN (TIMBIQUÍ - CAUCA),2022,6,4233.0,1293.0,27.9,Jueves,06/09/2022 07:15:00 PM,6.4
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,6,2433.0,916.0,26.1,Sábado,06/11/2022 07:00:00 PM,3.87
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2022,6,6034.0,4499.0,31.7,Martes,06/07/2022 07:30:00 PM,7.7
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,ISLA DE GALLO (LÓPEZ (MICAY) - CAUCA),2022,6,3459.0,1632.0,21.9,Viernes,06/10/2022 06:15:00 PM,6.78
19.0,CAUCA,19318,GUAPI,19318008.0,LIMONES (GUAPI - CAUCA),2022,6,7833.0,3788.0,35.0,Miércoles,06/01/2022 07:30:00 PM,9.82
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,6,7685.0,1580.0,41.0,Miércoles,06/01/2022 06:00:00 PM,7.43
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2022,6,6867.0,2021.0,44.0,Miércoles,06/01/2022 06:30:00 PM,6.62
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,6,27313.0,13763.0,169.1,Miércoles,06/08/2022 07:30:00 PM,6.45
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,SAN ANTONIO DE CHUARÉ (LÓPEZ (MICAY) - CAUCA),2022,6,8248.0,2683.0,59.7,Jueves,06/09/2022 07:00:00 PM,7.8
19.0,CAUCA,19318,GUAPI,19318008.0,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,6,11513.0,5520.0,49.0,Miércoles,06/08/2022 07:45:00 PM,9.55
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,SANTA MARÍA (TIMBIQUÍ - CAUCA),2022,6,12224.0,5201.0,70.1,Miércoles,06/08/2022 06:45:00 PM,7.38
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,6,3959.0,2173.0,25.0,Sábado,06/04/2022 07:30:00 PM,6.73
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,ZARAGOZA (LÓPEZ (MICAY) - CAUCA),2022,6,4981.0,1880.0,47.4,Sábado,06/11/2022 06:45:00 PM,4.38
27.0,CHOCO,27800,UNGUÍA,27800001.0,BALBOA (UNGUÍA - CHOCO),2022,6,19962.0,8206.0,90.9,Viernes,06/10/2022 08:30:00 PM,10.03
27.0,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000.0,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,94094.0,27441.0,226.9,Viernes,06/03/2022 07:45:00 PM,17.7
27.0,CHOCO,27425,MEDIO ATRATO (BETÉ),27425000.0,BETÉ (MEDIO ATRATO (BETÉ) - CHOCO),2022,6,14249.0,7518.0,56.0,Miércoles,06/22/2022 07:30:00 PM,12.03
27.0,CHOCO,27025,ALTO BAUDÓ (PIE DE PATO),27025000.0,CIUDAD BAUDÓ (ALTO BAUDÓ (PIE DE PATO) - CHOCO),2022,6,43555.0,14905.0,108.3,Sábado,06/04/2022 11:45:00 AM,24.0
27.0,CHOCO,27495,NUQUÍ,27495000.0,COMUNIDAD INDÍGENA DE PANGUÍ - (EL YUCAL) (NUQUÍ - CHOCO),2022,6,7868.0,1762.0,11.4,Jueves,06/02/2022 06:15:00 PM,23.8
27.0,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000.0,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,3078.0,946.0,20.1,Miércoles,06/08/2022 07:00:00 PM,6.23
27.0,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001.0,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2022,6,66925.0,23714.0,150.0,Viernes,06/03/2022 07:30:00 PM,23.68
27.0,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001.0,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2022,6,154438.0,63802.0,326.3,Miércoles,06/29/2022 07:30:00 PM,23.85
27.0,CHOCO,27372,JURADO,27372000.0,JURADO (JURADO - CHOCO),2022,6,156651.0,68498.0,286.6,Miércoles,06/15/2022 07:30:00 PM,23.87
27.0,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000.0,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,10777.0,5754.0,57.6,Lunes,06/06/2022 07:15:00 PM,8.8
27.0,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000.0,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,8914.0,2289.0,60.8,Sábado,06/04/2022 06:45:00 PM,6.0
27.0,CHOCO,27495,NUQUÍ,27495000.0,NUQUÍ (NUQUÍ - CHOCO),2022,6,242342.0,95501.0,484.0,Sábado,06/04/2022 08:00:00 PM,23.93
27.0,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905.0,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,5760.0,4579.0,35.2,Martes,06/07/2022 06:30:00 PM,6.75
27.0,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905.0,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,207574.0,94136.0,492.6,Miércoles,06/08/2022 07:00:00 PM,22.77
27.0,CHOCO,27495,NUQUÍ,27495000.0,PUERTO JAGUA (NUQUÍ - CHOCO),2022,6,742.0,379.0,4.8,Jueves,06/30/2022 07:15:00 PM,6.68
27.0,CHOCO,27001,QUIBDÓ,27001029.0,TAGACHI (QUIBDÓ - CHOCO),2022,6,5703.0,2049.0,50.4,Sábado,06/25/2022 12:30:00 PM,5.27
27.0,CHOCO,27800,UNGUÍA,27800001.0,TITUMATE (UNGUÍA - CHOCO),2022,6,16907.0,4374.0,89.8,Viernes,06/17/2022 07:00:00 PM,8.85
27.0,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000.0,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,984.0,235.0,7.5,Miércoles,06/01/2022 07:15:00 PM,5.58
27.0,CHOCO,27800,UNGUÍA,27800001.0,UNGUÍA (UNGUÍA - CHOCO),2022,6,391559.0,133588.0,867.5,Viernes,06/03/2022 08:30:00 PM,22.35
94.0,GUAINÍA,94343,BARRANCO MINAS,94343000.0,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,6,63193.0,17154.0,187.6,Miércoles,06/29/2022 06:30:00 PM,16.33
94.0,GUAINÍA,94001,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2022,6,1777295.0,595336.0,3563.1,Jueves,06/09/2022 03:00:00 PM,24.0
95.0,GUAVIARE,95200,MIRAFLORES,95200000.0,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,6,83248.0,29949.0,208.1,Jueves,06/02/2022 07:00:00 PM,19.22
44.0,LA GUAJIRA,44847,URIBÍA,44847012.0,NAZARETH (URIBÍA - LA GUAJIRA),2022,6,44110.0,11665.0,190.1,Lunes,06/13/2022 08:00:00 PM,11.83
47.0,MAGDALENA,47189,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2022,6,84901.0,28344.0,173.2,Domingo,06/26/2022 08:00:00 AM,22.05
52.0,NARIÑO,52390,LA TOLA,52390005.0,AGUACATAL (LA TOLA - NARIÑO),2022,6,2158.0,610.0,12.2,Sábado,06/11/2022 04:45:00 PM,7.87
52.0,NARIÑO,52250,EL CHARCO,52250023.0,BAZÁN (EL CHARCO - NARIÑO),2022,6,18800.0,6784.0,96.0,Viernes,06/03/2022 06:45:00 PM,8.0
52.0,NARIÑO,52835,TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2022,6,7273.0,2379.0,57.6,Viernes,06/03/2022 07:15:00 PM,5.88
52.0,NARIÑO,52490,OLAYA HERRERA,52490913.0,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,6,2819.0,657.0,19.1,Martes,06/07/2022 06:00:00 PM,6.57
52.0,NARIÑO,52473,MOSQUERA,52473010.0,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,6,2602.0,600.0,12.3,Viernes,06/17/2022 06:15:00 PM,8.38
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022.0,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,1875.0,3026.0,22.4,Miércoles,06/08/2022 07:00:00 PM,3.58
52.0,NARIÑO,52390,LA TOLA,52390005.0,LA VIGÍA (LA TOLA - NARIÑO),2022,6,6007.0,2323.0,31.7,Jueves,06/30/2022 12:15:00 PM,8.5
52.0,NARIÑO,52390,LA TOLA,52390005.0,MULATOS (LA TOLA - NARIÑO),2022,6,3981.0,2012.0,35.5,Viernes,06/03/2022 06:30:00 PM,5.98
52.0,NARIÑO,52250,EL CHARCO,52250023.0,SAN JOSÉ (EL CHARCO - NARIÑO),2022,6,10776.0,3662.0,56.0,Miércoles,06/01/2022 07:00:00 PM,7.92
52.0,NARIÑO,52835,TUMACO,52835055.0,SAN JUAN COSTA (TUMACO - NARIÑO),2022,6,23053.0,9220.0,115.2,Lunes,06/20/2022 07:15:00 PM,8.97
52.0,NARIÑO,52390,LA TOLA,52390005.0,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,6,1966.0,491.0,23.7,Jueves,06/02/2022 07:00:00 PM,3.98
52.0,NARIÑO,52520,FRANCISCO PIZARRO,52520013.0,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,6,4341.0,2312.0,29.9,Jueves,06/16/2022 06:00:00 PM,6.75
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022.0,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,3022.0,1516.0,14.8,Sábado,06/04/2022 12:45:00 PM,9.02
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,3814.0,1751.0,25.6,Viernes,06/03/2022 07:00:00 PM,6.47
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009.0,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,925729.0,297857.0,1939.3,Viernes,06/10/2022 02:45:00 PM,23.87
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028.0,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,6,81787.0,27791.0,208.4,Jueves,06/23/2022 07:45:00 PM,16.52
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028.0,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,6,6358.0,2623.0,31.5,Sábado,06/18/2022 11:45:00 AM,8.42
97.0,VAUPÉS,97161,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2022,6,26887.0,7778.0,94.4,Viernes,06/17/2022 06:45:00 PM,12.22
97.0,VAUPÉS,97001,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2022,6,1253851.0,363471.0,2645.3,Lunes,06/06/2022 12:00:00 PM,24.0
97.0,VAUPÉS,97666,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2022,6,31514.0,9744.0,128.3,Miércoles,06/15/2022 07:00:00 PM,11.1
99.0,VICHADA,99001,PUERTO CARREÑO,99001002.0,CASUARITO (PUERTO CARREÑO - VICHADA),2022,6,22785.0,9026.0,114.6,Miércoles,06/22/2022 07:00:00 PM,8.6
99.0,VICHADA,99773,CUMARIBO,99773000.0,CUMARIBO (CUMARIBO - VICHADA),2022,6,297085.0,127405.0,626.6,Martes,06/07/2022 01:45:00 PM,23.9
99.0,VICHADA,99524,LA PRIMAVERA,99524000.0,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,6,317589.0,125767.0,632.2,Martes,06/21/2022 06:45:00 PM,23.97
99.0,VICHADA,99001,PUERTO CARREÑO,99001002.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,6,2219308.0,773785.0,4629.7,Viernes,06/10/2022 02:15:00 PM,23.97
99.0,VICHADA,99624,SANTA ROSALÍA,99624000.0,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,6,134535.0,68879.0,334.0,Miércoles,06/22/2022 06:30:00 PM,18.45
91.0,AMAZONAS,91001,LETICIA,91001000.0,LETICIA (LETICIA - AMAZONAS),2022,5,3723714.0,1110516.0,7146.8,Miércoles,05/11/2022 02:30:00 PM,24.0
91.0,AMAZONAS,91540,PUERTO NARIÑO,91540000.0,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,5,110906.0,39659.0,224.4,Miércoles,05/11/2022 06:30:00 PM,24.0
91.0,AMAZONAS,91798,TARAPACÁ,91798000.0,TARAPACÁ (TARAPACÁ - AMAZONAS),2022,5,23816.0,10652.0,88.13,Lunes,05/09/2022 07:00:00 PM,10.43
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002.0,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,5,3577.0,478.0,34.21,Domingo,05/01/2022 07:45:00 PM,6.12
88.0,ARCHIPIÉLAGO DE SAN ANDRÉS,88564,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,5,1125939.0,278914.0,1888.11,Jueves,05/26/2022 08:45:00 PM,24.0
88.0,ARCHIPIÉLAGO DE SAN ANDRÉS,88001,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,5,17797916.0,4720668.0,30430.83,Martes,05/10/2022 03:30:00 PM,24.0
13.0,BOLÍVAR,13001,CARTAGENA,13001037.0,ISLA MÚCURA (CARTAGENA - BOLÍVAR),2022,5,7082.0,2825.0,22.34,Martes,05/17/2022 09:45:00 PM,14.62
13.0,BOLÍVAR,13001,CARTAGENA,13001037.0,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2022,5,13696.0,4346.0,38.78,Martes,05/10/2022 09:45:00 PM,14.18
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002.0,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,5,12550.0,3979.0,41.23,Sábado,05/21/2022 07:30:00 PM,15.43
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002.0,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,5,6389.0,3050.0,37.44,Lunes,05/16/2022 06:30:00 PM,7.12
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001.0,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,5,17111.0,8453.0,92.62,Sábado,05/21/2022 06:30:00 PM,8.02
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001.0,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,5,3599.0,1804.0,39.6,Domingo,05/01/2022 06:30:00 PM,3.82
85.0,CASANARE,85430,TRINIDAD,85430001.0,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2022,5,13744.0,7767.0,111.42,Miércoles,05/18/2022 11:15:00 AM,6.0
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,CHACÓN (TIMBIQUÍ - CAUCA),2022,5,4516.0,1432.0,28.11,Viernes,05/27/2022 08:00:00 PM,6.52
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2022,5,6577.0,4898.0,32.08,Lunes,05/30/2022 07:15:00 PM,8.02
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,ISLA DE GALLO (LÓPEZ (MICAY) - CAUCA),2022,5,2889.0,1383.0,24.1,Sábado,05/14/2022 06:30:00 PM,5.15
19.0,CAUCA,19318,GUAPI,19318008.0,LIMONES (GUAPI - CAUCA),2022,5,8949.0,4217.0,39.52,Domingo,05/08/2022 01:00:00 PM,9.8
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,5,8099.0,1696.0,44.4,Martes,05/03/2022 07:15:00 PM,7.28
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2022,5,6369.0,1818.0,44.0,Martes,05/31/2022 07:00:00 PM,5.75
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,5,29180.0,14604.0,173.18,Domingo,05/29/2022 07:15:00 PM,6.65
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,SAN ANTONIO DE CHUARÉ (LÓPEZ (MICAY) - CAUCA),2022,5,10368.0,3716.0,61.63,Domingo,05/01/2022 06:45:00 PM,6.48
19.0,CAUCA,19318,GUAPI,19318008.0,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,5,11916.0,4987.0,49.94,Martes,05/31/2022 08:00:00 PM,9.55
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,SAN ISIDRO (LÓPEZ (MICAY) - CAUCA),2022,5,1188.0,603.0,8.32,Martes,05/03/2022 07:15:00 PM,7.15
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,SANTA MARÍA (TIMBIQUÍ - CAUCA),2022,5,12262.0,5108.0,71.49,Sábado,05/07/2022 08:00:00 PM,7.0
19.0,CAUCA,19418,LÓPEZ (MICAY),19418038.0,ZARAGOZA (LÓPEZ (MICAY) - CAUCA),2022,5,7305.0,2807.0,52.22,Domingo,05/08/2022 07:15:00 PM,6.4
27.0,CHOCO,27800,UNGUÍA,27800001.0,BALBOA (UNGUÍA - CHOCO),2022,5,21873.0,8265.0,89.37,Domingo,05/01/2022 08:15:00 PM,10.25
27.0,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000.0,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2022,5,81611.0,23560.0,261.12,Lunes,05/09/2022 06:45:00 PM,14.18
27.0,CHOCO,27425,MEDIO ATRATO (BETÉ),27425000.0,BETÉ (MEDIO ATRATO (BETÉ) - CHOCO),2022,5,16854.0,9058.0,64.0,Lunes,05/02/2022 07:00:00 PM,12.48
27.0,CHOCO,27025,ALTO BAUDÓ (PIE DE PATO),27025000.0,CIUDAD BAUDÓ (ALTO BAUDÓ (PIE DE PATO) - CHOCO),2022,5,47152.0,15698.0,129.01,Jueves,05/19/2022 07:30:00 PM,23.23
27.0,CHOCO,27495,NUQUÍ,27495000.0,COMUNIDAD INDÍGENA DE PANGUÍ - (EL YUCAL) (NUQUÍ - CHOCO),2022,5,5725.0,1723.0,11.42,Viernes,05/02/2022 07:15:00 PM,23.02
27.0,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000.0,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCO),2022,5,3318.0,917.0,20.35,Viernes,05/20/2022 05:30:00 PM,6.27
27.0,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001.0,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2022,5,72895.0,25205.0,167.27,Martes,05/27/2022 06:45:00 PM,23.92
27.0,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001.0,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2022,5,164833.0,68266.0,344.26,Lunes,05/03/2022 08:00:00 PM,23.87
27.0,CHOCO,27372,JURADO,27372000.0,JURADO (JURADO - CHOCO),2022,5,173706.0,73275.0,324.48,Lunes,05/30/2022 07:15:00 PM,23.93
27.0,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000.0,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,5,10591.0,5672.0,60.8,Miércoles,05/16/2022 07:00:00 PM,8.2
27.0,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001.0,MUTIS (BAHÍA SOLANO (MUTIS) - CHOCO),2022,5,714719.0,260059.0,1380.28,Lunes,05/25/2022 07:15:00 PM,23.88
27.0,CHOCO,27495,NUQUÍ,27495000.0,NUQUÍ (NUQUÍ - CHOCO),2022,5,257578.0,105758.0,508.64,Viernes,05/27/2022 07:00:00 PM,23.6
27.0,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905.0,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,5,6763.0,6146.0,35.2,Lunes,05/16/2022 07:00:00 PM,7.82
27.0,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905.0,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,5,218269.0,100015.0,469.92,Miércoles,05/11/2022 07:00:00 PM,22.23
27.0,CHOCO,27495,NUQUÍ,27495000.0,PUERTO JAGUA (NUQUÍ - CHOCO),2022,5,847.0,420.0,4.66,Miércoles,05/25/2022 07:30:00 PM,7.92
27.0,CHOCO,27006,ACANDÍ,27006000.0,SAN FRANCISCO (ACANDÍ - CHOCO),2022,5,2590.0,1089.0,31.78,Martes,05/24/2022 08:45:00 PM,3.58
27.0,CHOCO,27001,QUIBDÓ,27001029.0,TAGACHI (QUIBDÓ - CHOCO),2022,5,6141.0,2262.0,54.48,Lunes,05/09/2022 07:30:00 PM,5.5
27.0,CHOCO,27800,UNGUÍA,27800001.0,TITUMATE (UNGUÍA - CHOCO),2022,5,17922.0,4439.0,104.02,Domingo,05/01/2022 07:15:00 PM,8.17
27.0,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000.0,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,5,895.0,240.0,7.95,Jueves,05/19/2022 06:30:00 PM,5.02
27.0,CHOCO,27800,UNGUÍA,27800001.0,UNGUÍA (UNGUÍA - CHOCO),2022,5,430371.0,143541.0,902.35,Jueves,05/12/2022 09:15:00 PM,22.4
94.0,GUAINÍA,94343,BARRANCO MINAS,94343000.0,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,5,67155.0,18386.0,181.57,Martes,05/03/2022 06:45:00 PM,16.32
94.0,GUAINÍA,94001,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2022,5,1920999.0,645033.0,3836.8,Martes,05/03/2022 02:30:00 PM,24.0
95.0,GUAVIARE,95200,MIRAFLORES,95200000.0,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,5,90318.0,31378.0,206.36,Jueves,05/12/2022 07:15:00 PM,19.33
44.0,LA GUAJIRA,44847,URIBÍA,44847012.0,NAZARETH (URIBÍA - LA GUAJIRA),2022,5,45811.0,0.0,189.74,Miércoles,05/18/2022 07:15:00 PM,12.1
47.0,MAGDALENA,47189,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2022,5,76093.0,26666.0,172.93,Sábado,05/21/2022 08:00:00 PM,21.15
52.0,NARIÑO,52390,LA TOLA,52390005.0,AGUACATAL (LA TOLA - NARIÑO),2022,5,672.0,185.0,11.92,Martes,05/31/2022 07:15:00 PM,2.38
52.0,NARIÑO,52390,LA TOLA,52390005.0,AMARALES (LA TOLA - NARIÑO),2022,5,7231.0,3115.0,43.3,Jueves,05/26/2022 07:00:00 PM,7.33
52.0,NARIÑO,52250,EL CHARCO,52250023.0,BAZÁN (EL CHARCO - NARIÑO),2022,5,20063.0,7394.0,100.8,Martes,05/24/2022 06:45:00 PM,7.92
52.0,NARIÑO,52835,TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2022,5,7885.0,2500.0,55.2,Martes,05/31/2022 07:30:00 PM,6.1
52.0,NARIÑO,52473,MOSQUERA,52473010.0,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,5,3073.0,671.0,11.98,Jueves,05/26/2022 11:15:00 AM,10.82
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022.0,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,5,3063.0,4831.0,21.95,Jueves,05/26/2022 07:30:00 PM,5.35
